"id","deputat","tvo","fraction","source","winner","prediction_150","previous","factions_text","party_name","anketa_url","anketa_data","proposed","year","convocation","ever","X17"
13646,"Курячий Максим Павлович",25,"Не входить до складу будь-якої фракції","http://w1.c1.rada.gov.ua/pls/site2/p_deputat_fr_changes?d_id=13646",1,0.779533326625824,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/13646","народився 8 листопада 1979 року в місті Павлоград Дніпропетровської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Дніпропетровську, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18083,"Дідич Валентин Володимирович",40,"Не входить до складу будь-якої фракції",NA,0,0.654616594314575,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18083","народився 11 жовтня 1957 року в селі Завадівка Володарського району Київської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова, Криничанська районна державна адміністрація, безпартійний, проживає в селі Чернече Криничанського району Дніпропетровської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18122,"Недава Олег Анатолійович",47,"Не входить до складу будь-якої фракції",NA,1,0.776038765907288,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18122","народився 26 жовтня 1969 року в місті Макіївка Червоногвардійського району Донецької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор із зовнішньоекономічної діяльності, ТОВ ""Карпатибудінвест"", безпартійний, проживає в місті Єнакієве Донецької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18131,"Розенблат Борислав Соломонович",62,"Не входить до складу будь-якої фракції",NA,0,0.452597081661224,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18131","народився 25 травня 1969 року в місті Києві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник голови правління, ПрАТ ""Фаворит компані"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Житомирі, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18039,"Мельничук Сергій Петрович",38,"Не входить до складу будь-якої фракції","http://itd.rada.gov.ua/mps/info/page/18039",0,0.424568951129913,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18039","народився 26 сiчня 1972 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, проходить військову службу за призовом під час мобілізації, командир, 24-й батальйон територіальної оборони ""Айдар"", безпартійний, проживає в місті Вінниці, судимість відсутня, включений до виборчого списку під № 3.","самовисування",2019,8,TRUE,NA
20103,"Констанкевич Ірина Мирославівна",23,"Не входить до складу будь-якої фракції","https://itd.rada.gov.ua/mps/info/page/20103",1,0.432355135679245,TRUE,NA,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ'ЄДНАННЯ ПАТРІОТІВ – УКРОП""","http://itd.rada.gov.ua/mps/info/page/20103","народилася 23 червня 1965 року в місті Львові, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, завідувач кафедри української літератури, Східноєвропейський національний університет імені Лесі Українки, заступник голови правління, благодійний фонд ""Фонд Ігоря Палиці ""Тільки разом"", член ПОЛІТИЧНОЇ ПАРТІЇ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"", проживає в місті Луцьку, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"".","самовисування",2019,8,TRUE,NA
18087,"Дубінін Олександр Іванович",30,"Не входить до складу будь-якої фракції","https://ukrop.party/uk/people/presidium/dubinin-oleksandr",0,0.576047837734222,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18087","народився 16 травня 1959 року в місті Дніпродзержинськ Дніпропетровської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова правління, ПАТ ""ДНІПРОАЗОТ"", безпартійний, проживає в селищі Сонячне Запорізького району Запорізької області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
NA,"Гайворонський Анатолій Іванович",38,"член Політичної партії ""РУХ НОВИХ СИЛ МИХАЙЛА СААКАШВІЛІ""",NA,0,0.133808329701424,FALSE,NA,NA,NA,NA,"самовисування",2019,NA,FALSE,NA
18218,"Чижмарь Юрій Васильович",68,"Член депутатської фракції Радикальної партії Олега Ляшка",NA,0,0.683189988136292,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18218","народився 27 жовтня 1974 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, адвокат, безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 25.","самовисування",2019,8,TRUE,NA
17998,"Брензович Василь Іванович",73,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.829871654510498,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/17998","народився 25 квiтня 1964 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, перший заступник голови, Закарпатська обласна рада, безпартійний, проживає в селі Запсонь Берегівського району Закарпатської області, судимість відсутня, включений до виборчого списку під № 62.","самовисування",2019,8,TRUE,NA
5582,"Сабашук Петро Павлович",74,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.789928793907166,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/5582","народився 13 липня 1957 року в селі Селище Літинського району Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, генеральний директор, ПАТ ""Рассвет"", безпартійний, проживає в місті Запоріжжі, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
8725,"Богуслаєв Вячеслав Олександрович",77,"Член депутатської групи ""Воля народу""",NA,0,0.725054264068604,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/8725","народився 28 жовтня 1938 року в місті Уральськ, Казахстан, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в селищі Сонячне Запорізького району Запорізької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
15762,"Балицький Євген Віталійович",80,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",NA,0,0.686099708080292,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15762","народився 10 грудня 1969 року в місті Мелітополь Запорізької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Мелітополь Запорізької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18133,"Сажко Сергій Миколайович",59,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",NA,1,0.776038765907288,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18133","народився 19 липня 1969 року в селі Ганнівка Мар’їнського району Донецької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, Курахівський міський голова, безпартійний, проживає в місті Курахове Мар’їнського району Донецької області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18107,"Кривохатько Вадим Вікторович",82,"Не входить до складу будь-якої фракції",NA,1,0.799671590328217,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18107","народився 7 сiчня 1962 року в селі Катеринівка Щорського району Дніпропетровської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, старший юрист, фермерське господарство ""Кривохатько В.В."", директор, ТОВ ""Райцентр"", безпартійний, проживає в селищі Кам’яне Вільнянського району Запорізької області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
17650,"Шевченко Олександр Леонідович",83,"Не входить до складу будь-якої фракції",NA,1,0.762937664985657,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/17650","народився 8 квiтня 1971 року в місті Коломия Івано-Франківської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в селі Поляниця міста Яремче Івано-Франківської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
20104,"Шевченко Віктор Леонідович",85,"Не входить до складу будь-якої фракції",NA,1,0.561473786830902,TRUE,NA,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ'ЄДНАННЯ ПАТРІОТІВ – УКРОП""","http://itd.rada.gov.ua/mps/info/page/20104","народився 4 грудня 1980 року в місті Коломия Івано-Франківської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Бугіль"", член ПОЛІТИЧНОЇ ПАРТІЇ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"", проживає в місті Івано-Франківську, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"".","самовисування",2019,8,TRUE,NA
2370,"Насалик Ігор Степанович",85,"Не входить до складу будь-якої фракції",NA,0,0.420433938503265,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/2370","народився 25 листопада 1962 року в місті Олександрія Кіровоградська області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, Калуський міський голова, безпартійний, проживає в місті Києві, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
15767,"Дирів Анатолій Борисович",86,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.762937664985657,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15767","народився 1 лютого 1970 року в селищі Брошнів Рожнятівського району Івано-Франківської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в смт Брошнів-Осада Рожнятівського району Івано-Франківської області, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
15654,"Іванчук Андрій Володимирович",88,"Заступник голови депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.624460458755493,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15654","народився 16 червня 1973 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, голова Комітету Верховної Ради України з питань економічної політики, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в селі Іванковичі Васильківського району Київської області, судимість відсутня, включений до виборчого списку під № 16.","самовисування",2019,8,TRUE,NA
18141,"Тимошенко Юрій Володимирович",88,"Не входить до складу будь-якої фракції",NA,0,0.326749950647354,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18141","народився 3 квiтня 1961 року в селі Дивне Апанасенковського району Ставропольського краю, громадянин України, протягом останніх п’яти років проживає на території України, освіта загальна середня, тимчасово не працює, безпартійний, проживає в місті Коломия Івано-Франківської області, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
15741,"Павлов Костянтин Юрійович",31,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання","http://itd.rada.gov.ua/mps/info/page/15741",1,0.468912899494171,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15741","народився 12 сiчня 1973 року в місті Кривий Ріг Дніпропетровської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Кривий Ріг Дніпропетровської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18071,"Гальченко Андрій Володимирович",32,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання","http://itd.rada.gov.ua/mps/info/page/18071",1,0.478142470121384,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18071","народився 13 липня 1971 року в місті Кривий Ріг Дніпропетровської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, перший заступник Криворізького міського голови, безпартійний, проживає в місті Кривий Ріг Дніпропетровської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
15744,"Мартовицький Артур Володимирович",36,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання","http://itd.rada.gov.ua/mps/info/page/15744",0,0.657330334186554,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15744","народився 16 червня 1964 року в місті Макіївка Донецької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Павлоград Дніпропетровської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
11096,"Шпенов Дмитро Юрійович",37,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання","http://itd.rada.gov.ua/mps/info/page/11096",1,0.673990249633789,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/11096","народився 20 грудня 1978 року в місті Харкові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, заступник голови Комітету Верховної Ради України з питань верховенства права та правосуддя, безпартійний, проживає в місті Кривий Ріг Дніпропетровської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
17949,"Береза Юрій Миколайович",24,"Заступник голови депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""","https://itd.rada.gov.ua/mps/info/page/17949",0,0.453163146972656,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/17949","народився 8 лютого 1970 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, командир, батальйон патрульної служби міліції особливого призначення ""Дніпро-1"" Головного управління Міністерства внутрішніх справ України у Дніпропетровській області, безпартійний, проживає в місті Дніпропетровську, судимість відсутня, включений до виборчого списку під № 10.","самовисування",2019,8,TRUE,NA
18108,"Кришин Олег Юрійович",34,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/18108",1,0.716630220413208,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18108","народився 27 листопада 1967 року в місті Дніпропетровську, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова наглядової ради, ТОВ ""Вільногірське скло"", безпартійний, проживає в місті Дніпропетровську, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
17953,"Матейченко Костянтин Володимирович",46,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.805234551429749,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/17953","народився 17 грудня 1970 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова, Артемівська районна державна адміністрація, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в селі Покровське Артемівського району Донецької області, судимість відсутня, включений до виборчого списку під № 26.","самовисування",2019,8,TRUE,NA
8696,"Пашинський Сергій Володимирович",64,"Заступник голови депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.319940984249115,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/8696","народився 14 жовтня 1966 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 12.","самовисування",2019,8,TRUE,NA
18082,"Дзюблик Павло Володимирович",66,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.613179981708527,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18082","народився 18 вересня 1979 року в смт Черняхів Житомирської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова, Черняхівська районна державна адміністрація, безпартійний, проживає в смт Черняхів Житомирської області, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
15662,"Лунченко Валерій Валерійович",71,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.673183560371399,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15662","народився 13 жовтня 1982 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Хуст Закарпатської області, судимість відсутня, включений до виборчого списку під № 19.","самовисування",2019,8,TRUE,NA
15769,"Сольвар Руслан Миколайович",91,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.864038169384003,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15769","народився 12 травня 1971 року в смт Піщанка Вінницької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Фастів Київської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
18077,"Гудзенко Віталій Іванович",92,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.864038169384003,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18077","народився 15 липня 1971 року в селі Іванівка Білоцерківського району Київської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова правління, ТОВ ""Фермерський комплекс ""Агро-Лідер-Україна"", безпартійний, проживає в селі Іванівка Білоцерківського району Київської області, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
17974,"Мамчур Юлій Валерійович",93,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.76437920331955,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/17974","народився 15 серпня 1971 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, командир, військова частина, безпартійний, проживає в місті Миколаєві, судимість відсутня, включений до виборчого списку під № 6.","самовисування",2019,8,TRUE,NA
15901,"Кривошея Геннадій Григорович",93,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.750808775424957,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/15901","народився 2 липня 1977 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово не працює, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 69.","самовисування",2019,8,TRUE,NA
18132,"Романюк Віктор Миколайович",94,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.811291396617889,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/18132","народився 28 серпня 1975 року в селі Зірне Березнівського району Рівненської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, адвокат, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Васильків Київської області, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
17981,"Кононенко Ігор Віталійович",94,"Перший заступник Голови депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.810578346252441,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/17981","народився 21 серпня 1965 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, голова спостережної ради, ВАТ СК ""Країна"", голова наглядової ради, ПАТ ""ЗНКІФ ""ВІК"", член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 29.","самовисування",2019,8,TRUE,NA
18045,"Мосійчук Ігор Володимирович",94,"Член депутатської фракції Радикальної партії Олега Ляшка",NA,0,0.76437920331955,TRUE,NA,"Фракція Радикальної партії Олега Ляшка","http://itd.rada.gov.ua/mps/info/page/18045","народився 5 травня 1972 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта загальна середня, керівник, Центр інформаційної та соціальної правової підтримки учасників АТО, член Радикальної Партії Олега Ляшка, проживає в місті Васильків Київської області, судимість відсутня, включений до виборчого списку під № 9.","самовисування",2019,8,TRUE,NA
18070,"Гаврилюк Михайло Віталійович",95,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.882234275341034,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18070","народився 15 серпня 1979 року в селі Ярівка Хотинського району Чернівецької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта загальна середня, міліціонер, батальйон патрульної служби міліції особливого призначення ""Золоті Ворота"", безпартійний, проживає в селі Ярівка Хотинського району Чернівецької області, судимість відсутня, суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".","самовисування",2019,8,TRUE,NA
19058,"Немировський Андрій Валентинович",95,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.71097195148468,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/19058","народився 23 вересня 1983 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, експерт з мототранспорту, ПП ""Мостова"", безпартійний, проживає в місті Дніпропетровську, судимість відсутня, включений до виборчого списку під № 33.","самовисування",2019,8,TRUE,NA
15773,"Москаленко Ярослав Миколайович",96,"Голова депутатської групи ""Воля народу""",NA,1,0.811291396617889,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/15773","народився 28 квiтня 1975 року в селі Лютіж Вишгородського району Київської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, заступник голови Комітету Верховної Ради України з питань економічної політики, безпартійний, проживає в селі Лютіж Вишгородського району Київської області, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
8827,"Міщенко Сергій Григорович",98,"Не входить до складу будь-якої фракції",NA,1,0.864038169384003,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/8827","народився 13 серпня 1971 року в місті Бориспіль Київської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Києві, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
17962,"Горбунов Олександр Володимирович",99,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,0,0.821977138519287,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/17962","народився 13 лютого 1969 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, комерційний директор, ТОВ ФІРМА ""СД ЛТД"", член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Кіровограді, судимість відсутня, включений до виборчого списку під № 41.","самовисування",2019,8,TRUE,NA
18152,"Яриніч Костянтин Володимирович",99,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,0,0.757546424865723,TRUE,NA,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""","http://itd.rada.gov.ua/mps/info/page/18152","народився 10 вересня 1970 року в місті Кіровограді, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, головний лікар, Кіровоградський обласний онкологічний диспансер, член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"", проживає в місті Кіровограді, судимість відсутня, суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".","самовисування",2019,8,TRUE,NA
14393,"Березкін Станіслав Семенович",100,"Член депутатської групи ""Партія ""Відродження""",NA,0,0.823554456233978,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/14393","народився 12 травня 1959 року в селі Високі Байраки Кіровоградського району Кіровоградської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Кіровограді, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
17960,"Поляков Максим Анатолійович",101,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",NA,1,0.87727564573288,TRUE,NA,"Політична партія ""НАРОДНИЙ ФРОНТ""","http://itd.rada.gov.ua/mps/info/page/17960","народився 23 квiтня 1982 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово виконуючий обов’язки Голови, Національна комісія, що здійснює державне регулювання у сфері ринків фінансових послуг, член Політичної партії ""НАРОДНИЙ ФРОНТ"", проживає в місті Умань Черкаської області, судимість відсутня, включений до виборчого списку під № 39.","самовисування",2019,8,TRUE,NA
18086,"Довгий Олесь Станіславович",102,"Член депутатської групи ""Воля народу""",NA,1,0.935725331306458,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18086","народився 1 листопада 1980 року в місті Києві, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово не працює, безпартійний, проживає в місті Києві, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
18053,"Рибалка Сергій Вікторович",107,"Член депутатської фракції Радикальної партії Олега Ляшка",NA,1,0.848526954650879,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/18053","народився 22 липня 1978 року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, радник генерального директора з юридичних питань, ТОВ ""СНЕК ЕКСПОРТ"", безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 22.","самовисування",2019,8,TRUE,NA
8803,"Курило Віталій Семенович",113,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",NA,1,0.638402342796326,TRUE,NA,"Безпартійний","http://itd.rada.gov.ua/mps/info/page/8803","народився 2 лютого 1957 року в селищі Білокуракине Білокуракинського району Луганської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, ректор, Луганський національний університет імені Тараса Шевченка, безпартійний, проживає в місті Луганську, судимість відсутня, самовисування.","самовисування",2019,8,TRUE,NA
15778,"Струк Володимир Олексійович",113,"Член депутатської групи ""За мир та стабільність""",NA,0,0.125338271260262,FALSE,NA,"Самовисування","http://itd.rada.gov.ua/mps/info/expage/15778/8","освіта вища,<br>Ювілейний селищний голова,<br>безпартійний,<br>проживає в смт Ювілейне міста Луганська,<br>судимість відсутня,<br>самовисування.","самовисування",2019,7,TRUE,NA
